what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774349358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774350858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774375175
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774939422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774940442
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774942224
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774942268
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774943901
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1432774944059
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1432774944521
